event_id,timestamp,host,source_type,event_type,severity,source_ip,destination_ip,destination_port,request_method,status_code,payload,session_id
6e77e093-8fb8-481f-8b51-3df1696e7943,2026-06-05T15:57:20,auth-02,AUTH,LOGIN_SUCCESS,LOW,10.0.1.196,10.0.0.21,22,,200,ssh key accepted,sess_239765
754d047e-7917-460d-bd51-94eb8fb81c35,2026-06-05T15:57:21,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_554973
7c27dd8b-9339-4621-bbb9-3c2e449f1ce3,2026-06-05T15:57:21,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.27,10.0.0.31,8080,POST,204,metadata updated,sess_571233
9662d444-f7d0-4564-88ae-73aa2d784f2a,2026-06-05T15:57:22,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_506971
ecd1b31b-254f-4660-aa0e-719c5b42d716,2026-06-05T15:57:22,web-01,WEB,PAGE_VISIT,LOW,10.0.1.44,10.0.0.10,80,POST,301,/dashboard,sess_860877
41b94276-99a1-486b-841b-6f84bd121a49,2026-06-05T15:57:23,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_345793
240faad9-db3c-4c21-bfba-c961f37517c3,2026-06-05T15:57:23,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.61,10.0.0.30,8080,GET,200,orders lookup,sess_970829
b6af6673-bcad-4db7-af1b-b80dfb4428d0,2026-06-05T15:57:24,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_158107
6ee1485d-d3f3-4db3-a973-aed0b827b565,2026-06-05T15:57:24,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.205,10.0.0.1,8080,,200,known route,sess_806577
08a26f51-0c26-4fe6-ae94-e0a1eb0bfc6b,2026-06-05T15:57:25,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_962121
08504950-1879-4f79-bf92-031ea755ae79,2026-06-05T15:57:25,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.58,10.0.0.1,443,,200,known route,sess_588579
24ae987c-94b9-4ac9-affc-00f5a552aae1,2026-06-05T15:57:26,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_422835
d00114cc-fbad-449c-8a44-c48a2286669d,2026-06-05T15:57:26,web-01,WEB,PAGE_VISIT,LOW,10.0.1.11,10.0.0.10,80,GET,204,/static/app.js,sess_986234
7a59bf9e-cf0f-4275-86bc-b5e9d2f2c99d,2026-06-05T15:57:27,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_744044
f5b1414e-a61e-4b91-8f6b-730c191f9a3a,2026-06-05T15:57:27,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.3,10.0.0.40,123,,200,dns query,sess_253908
0c6859ca-6a87-40b6-9eac-1feb17fc194a,2026-06-05T15:57:28,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_340445
93c1702d-6ebe-49fb-87cb-8e97e41f10e9,2026-06-05T15:57:28,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.46,10.0.0.40,443,,200,dns query,sess_559430
1873145b-76d9-43c6-a7d3-3f1c9ce14988,2026-06-05T15:57:29,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_853378
7b3ec5bc-f5c8-444f-8868-d5b4412c8e40,2026-06-05T15:57:29,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.155,10.0.0.31,8080,POST,204,preferences saved,sess_215286
e5bfcd7a-bdc7-4a3a-b4f8-d0c0ac27e0da,2026-06-05T15:57:30,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_573116
838084ec-df8d-4c3f-98ce-34d78de4a264,2026-06-05T15:57:30,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.157,10.0.0.30,8080,POST,200,role unchanged,sess_853405
ec04a947-e3d3-4718-8c2d-892b9a404b81,2026-06-05T15:57:31,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_559658
b7c2556b-4ade-459a-be7f-902dd471da2a,2026-06-05T15:57:31,auth-02,AUTH,LOGIN_SUCCESS,LOW,10.0.1.107,10.0.0.21,22,,200,service account login,sess_883413
6f0c7ab1-0631-42d2-aa3d-e7f4b0824d89,2026-06-05T15:57:32,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_215756
17dba7a2-29a1-436f-8620-010f5b1fe920,2026-06-05T15:57:32,auth-02,AUTH,LOGIN_SUCCESS,LOW,10.0.1.212,10.0.0.21,22,,200,interactive login,sess_402445
822f03a1-84e4-4460-b471-e9e7816adcf1,2026-06-05T15:57:33,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_748112
e685c45c-a8ad-4c79-acf8-a200098fc478,2026-06-05T15:57:33,auth-02,AUTH,LOGIN_SUCCESS,LOW,10.0.1.197,10.0.0.21,22,,200,interactive login,sess_771140
286b2298-cee7-4c11-b914-8b8a30f7750d,2026-06-05T15:57:34,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_646665
76dbfda3-007d-4f55-a047-2134093ca842,2026-06-05T15:57:34,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.90,10.0.0.40,161,,200,ntp sync,sess_589133
09863487-94c5-49ca-8b10-c2dc23abb78e,2026-06-05T15:57:35,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_680277
ebd3ebc7-9a0b-4073-8639-abca2d65d701,2026-06-05T15:57:35,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.29,10.0.0.40,443,,200,ntp sync,sess_841483
a540f7a9-0da1-43a4-af91-f83fce64d919,2026-06-05T15:57:36,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_995252
92b75594-983c-4e41-9182-9f38e1decaf1,2026-06-05T15:57:36,auth-02,AUTH,LOGIN_SUCCESS,LOW,10.0.1.124,10.0.0.21,22,,200,ssh key accepted,sess_281740
88445a64-ac73-4006-aabd-26d401d9b0d5,2026-06-05T15:57:37,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_423032
119a811a-3800-4072-bd0c-f1dbfc5cf2a1,2026-06-05T15:57:37,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.199,10.0.0.30,8080,PATCH,200,preferences saved,sess_934895
ee1855cb-29f3-4baa-b243-6935d5225e6b,2026-06-05T15:57:38,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_252341
a80f0f89-554e-4315-b53d-e01c53f07834,2026-06-05T15:57:38,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.150,10.0.0.40,53,,200,tls session,sess_842499
db464b52-3731-457b-9a98-cd8a27f2f4ab,2026-06-05T15:57:39,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_987877
7ce6ef45-d9d9-40ee-98a6-34a5bb6a6fd5,2026-06-05T15:57:39,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.9,10.0.0.20,22,,200,ssh key accepted,sess_695320
beaf0483-9c8c-4fad-ab65-327a1563a894,2026-06-05T15:57:40,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_758168
f5327791-f5d3-4aef-a0ab-1519ccf2c0fe,2026-06-05T15:57:40,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.105,10.0.0.1,8080,,200,known route,sess_954251
ee6152c1-3a25-4a69-8638-21b16a9336e1,2026-06-05T15:57:41,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_426833
ef47e834-0c38-4cf4-99ad-83621dba0d13,2026-06-05T15:57:41,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.208,10.0.0.30,8080,GET,204,orders lookup,sess_844821
1ef91e6a-e998-4509-bfde-7eed42ce0f21,2026-06-05T15:57:42,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_833707
bbb3ab7c-e490-43ed-920f-2523eddbd71a,2026-06-05T15:57:42,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.165,10.0.0.30,8080,POST,200,metadata updated,sess_438220
be38d43b-7cf8-4fb9-a6c0-ac7687a55539,2026-06-05T15:57:43,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_970543
eb0f8f36-c78b-42b3-86a1-45c228d4a9a6,2026-06-05T15:57:43,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.28,10.0.0.31,8080,PATCH,200,metadata updated,sess_717328
42dd38c3-7ac8-419f-af1a-2a5c96b42591,2026-06-05T15:57:44,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_337638
7517d2a2-4786-4c9d-9acd-adda9d9a9a86,2026-06-05T15:57:44,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.132,10.0.0.40,161,,200,tls session,sess_510313
e05172db-fb5b-447e-aac8-c486d8b486b3,2026-06-05T15:57:45,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_170941
d899b762-1b35-4c02-aba4-13613bdebd49,2026-06-05T15:57:45,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.140,10.0.0.1,8080,,200,stateful allow,sess_346327
7a196b40-0fac-4e64-bfcd-cc1dd116d468,2026-06-05T15:57:46,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_666866
d7d7e9c7-234f-48e9-ba49-d9a0d11d326f,2026-06-05T15:57:46,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.213,10.0.0.31,8080,POST,204,metadata updated,sess_483007
49b26ba2-4a89-4ce8-ba81-a5d292c0172b,2026-06-05T15:57:47,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_220016
9cdb36f3-39b5-4d3d-a301-dac5035b7e9b,2026-06-05T15:57:47,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.148,10.0.0.31,8080,GET,201,orders lookup,sess_813506
1fcda45d-854b-4893-a883-29a420d7b68e,2026-06-05T15:57:48,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_390169
2e982267-9762-467e-8b9c-e13ad9fc0b4d,2026-06-05T15:57:48,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.48,10.0.0.30,8080,POST,200,role unchanged,sess_405027
e449818a-6f4a-4d38-9017-da89f9aa3b0f,2026-06-05T15:57:49,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_279496
e97af9ba-3700-4e2a-aed3-b74ca9ae7646,2026-06-05T15:57:49,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.11,10.0.0.40,53,,200,dns query,sess_486224
8b24d76e-e455-4f91-9d2d-c2f41e94c8ab,2026-06-05T15:57:50,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_276059
66d6dcb9-47a4-4b4a-b8bd-424b1188505f,2026-06-05T15:57:50,web-01,WEB,PAGE_VISIT,LOW,10.0.1.177,10.0.0.10,80,POST,301,/dashboard,sess_489488
fcd1b9dd-4ff9-4fe2-8d85-04a546b16760,2026-06-05T15:57:51,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_550673
156f6ff8-4803-4cc3-a20f-c0808a456e5d,2026-06-05T15:57:51,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.153,10.0.0.30,8080,GET,201,profile update,sess_456976
28177bd8-c604-4b0c-a55e-fadfa5a2b347,2026-06-05T15:57:52,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_956046
3256c230-75bf-4c75-b889-ce0c98db3e8a,2026-06-05T15:57:52,web-01,WEB,PAGE_VISIT,LOW,10.0.1.198,10.0.0.10,443,POST,201,/static/app.js,sess_325036
f774d249-403f-415b-b81e-8568cf38cd87,2026-06-05T15:57:53,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_431344
550a09c6-21b5-429a-a049-eca7c44f01df,2026-06-05T15:57:53,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.162,10.0.0.20,22,,200,service account login,sess_765446
e67eeb6e-39ac-4ebb-b710-46dc89da4a98,2026-06-05T15:57:54,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_882189
7e507870-a084-4287-b343-8451ab002643,2026-06-05T15:57:54,web-01,WEB,PAGE_VISIT,LOW,10.0.1.141,10.0.0.10,443,GET,200,/api/health,sess_979850
05afde72-3e5c-4c3a-ad96-26b0aa4fc57b,2026-06-05T15:57:55,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_925265
64b8d212-d8a5-4f40-a67d-0082fda0efce,2026-06-05T15:57:55,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.18,10.0.0.20,22,,200,ssh key accepted,sess_416518
c0dfa157-2021-4c6b-922f-a414df7fecb6,2026-06-05T15:57:56,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_674014
b61744ab-2f75-438a-a96c-e044b680549e,2026-06-05T15:57:56,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.89,10.0.0.30,8080,POST,200,metadata updated,sess_280911
87b53385-71d7-47c3-ae16-a750c02b4bd3,2026-06-05T15:57:57,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_497260
14420b72-f14d-43d3-8041-e5190d3f8f95,2026-06-05T15:57:57,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.19,10.0.0.20,22,,200,ssh key accepted,sess_686985
ffc6c209-cf19-4867-be5a-4eb14710c54c,2026-06-05T15:57:58,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_661068
669b21b6-ec1b-46ae-b88f-16886b523e9c,2026-06-05T15:57:58,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.78,10.0.0.30,8080,POST,200,role unchanged,sess_723280
edca155c-9c3a-46df-a6a4-838d6ac1b488,2026-06-05T15:57:59,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_651262
20f129b8-9b6e-4c2b-a714-aae33eb1ef71,2026-06-05T15:57:59,web-01,WEB,PAGE_VISIT,LOW,10.0.1.42,10.0.0.10,443,POST,204,/login,sess_626794
04f1f62c-c967-4605-8bc4-7f3fe8f0543e,2026-06-05T15:58:00,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_879367
496cdcaa-1037-42bf-a826-915ca3f777cb,2026-06-05T15:58:00,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.180,10.0.0.30,8080,PUT,200,profile update,sess_907790
818687d8-c956-4f62-bb2b-77e02b25c7c9,2026-06-05T15:58:01,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_812632
5201dc2b-4aab-4938-b551-2b4f97fddc73,2026-06-05T15:58:01,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.139,10.0.0.40,443,,200,tls session,sess_424648
9aff0490-0015-4257-b2d5-878423bd6b9d,2026-06-05T15:58:02,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_762892
fbc773b1-e8f8-4711-9aa2-23d344efb940,2026-06-05T15:58:02,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.50,10.0.0.1,80,,200,policy allow,sess_109509
656f3770-a87f-4356-9f91-c7e3c3b26514,2026-06-05T15:58:03,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_435420
a5ec1c61-a1c4-41ab-a17a-87e7f594868a,2026-06-05T15:58:03,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.144,10.0.0.31,8080,GET,201,orders lookup,sess_152532
364a7c65-3d24-4e03-8800-97bf9067eb98,2026-06-05T15:58:04,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_771459
bd759dc7-e89e-407c-be71-be5122c02237,2026-06-05T15:58:04,web-02,WEB,PAGE_VISIT,LOW,10.0.1.214,10.0.0.11,80,GET,200,/static/app.js,sess_549191
1eff58f8-cdea-473e-bbe0-7028d19f18c4,2026-06-05T15:58:05,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_279571
b4f22e8e-bac8-4202-871f-7ffb7324518b,2026-06-05T15:58:05,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.114,10.0.0.1,8080,,200,policy allow,sess_197515
ec183d5a-0070-4b53-9bc4-3b775015f7b6,2026-06-05T15:58:06,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_660110
a7cb70f0-e974-44dd-8e60-f501f81e9b69,2026-06-05T15:58:06,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.127,10.0.0.30,8080,POST,204,metadata updated,sess_505561
8a92e149-4066-4b32-bdc5-5db8dd5ba07a,2026-06-05T15:58:07,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_844981
528e7551-da56-4bb7-8207-f9c7b7658266,2026-06-05T15:58:07,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.194,10.0.0.30,8080,PATCH,204,metadata updated,sess_400026
f4a1a103-7c1a-4d09-8108-2e9ffcc4001a,2026-06-05T15:58:08,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_578740
ea2e00e5-3cc1-464a-8c75-d829928477f8,2026-06-05T15:58:08,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.200,10.0.0.31,8080,PUT,204,inventory query,sess_743711
e2cf9a96-9d73-4986-b9d0-e7dbb6b895d1,2026-06-05T15:58:09,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_806997
bdd93c64-824a-420f-bf94-01046d26aae5,2026-06-05T15:58:09,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.1,10.0.0.40,53,,200,dns query,sess_906943
856a674c-6dfe-47c1-b504-eb208a736f45,2026-06-05T15:58:10,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_547511
0fe58386-db25-40cc-8d4a-cd8636eb7577,2026-06-05T15:58:10,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.191,10.0.0.31,8080,POST,200,orders lookup,sess_589666
e825f3a6-4b75-4365-b579-c1451145206c,2026-06-05T15:58:11,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_864464
604a6160-2edd-4a46-98b6-3f308f631669,2026-06-05T15:58:11,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.192,10.0.0.40,161,,200,snmp poll,sess_134150
672d0fe6-e082-4ebe-beb5-a6c4e127cfbe,2026-06-05T15:58:12,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_854320
9e550706-79a1-44e8-82b2-c69920f32ce8,2026-06-05T15:58:12,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.164,10.0.0.30,8080,POST,204,metadata updated,sess_695206
3cc47de5-c9f9-4fa7-bc2e-8607e1f3c068,2026-06-05T15:58:13,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_460980
9ddc9e2e-f2fe-42c5-9c6d-f4fe2a0d84b9,2026-06-05T15:58:13,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.171,10.0.0.31,8080,PATCH,204,preferences saved,sess_777306
5658c392-37ec-462b-8ded-bef9f028c027,2026-06-05T15:58:14,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_652689
8a885aa2-696b-4d7b-a683-5d41f1b6919b,2026-06-05T15:58:14,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.126,10.0.0.31,8080,POST,200,orders lookup,sess_189712
768c48f7-67c7-4d9a-bfca-be0cb4db2b79,2026-06-05T15:58:15,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_957060
5fea492c-531c-447d-8d32-19024a43e012,2026-06-05T15:58:15,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.104,10.0.0.1,22,,200,policy allow,sess_262503
7ec3d4b2-c8c5-44c8-9b75-ee448ebdbf79,2026-06-05T15:58:16,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_925463
03b780c0-b86b-4a19-a4ab-9dfaffd35941,2026-06-05T15:58:16,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.38,10.0.0.1,443,,200,stateful allow,sess_817883
505b8666-46fe-45fd-af60-d2ba2df3c46d,2026-06-05T15:58:17,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_738626
c609ad0a-4405-492a-8ed6-55cfad26a816,2026-06-05T15:58:17,web-02,WEB,PAGE_VISIT,LOW,10.0.1.206,10.0.0.11,443,POST,200,/api/health,sess_913824
bdc68f3a-3aa6-4902-bb77-318cb92f4577,2026-06-05T15:58:18,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_312984
d64c2808-b2db-4725-b0ba-77cece2fde39,2026-06-05T15:58:18,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.216,10.0.0.31,8080,POST,200,profile update,sess_379531
bb9150de-b6eb-4c35-8594-d5f0a03f1320,2026-06-05T15:58:19,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_249847
668016a8-9d51-4bf6-8790-2dc253ec6927,2026-06-05T15:58:19,web-01,WEB,PAGE_VISIT,LOW,10.0.1.114,10.0.0.10,80,POST,302,/api/health,sess_603463
af17f57e-d4ba-4990-9980-c66c5ee3945a,2026-06-05T15:58:20,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_657995
64248437-d852-47c6-a43f-e461358b1956,2026-06-05T15:58:20,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.167,10.0.0.40,53,,200,dns query,sess_610776
20e09223-e214-4efe-8964-ed09990f11bc,2026-06-05T15:58:21,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_357727
94b7d093-9865-4139-b284-fbe552cb87a1,2026-06-05T15:58:21,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.102,10.0.0.30,8080,PATCH,204,metadata updated,sess_359894
6f1632b7-2316-4a69-9fcf-2c269777c672,2026-06-05T15:58:22,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_437011
6b51f7d2-8cb3-4f05-af42-a1798cf7449a,2026-06-05T15:58:22,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.13,10.0.0.20,22,,200,service account login,sess_479262
4b3ee80c-87b2-4a7c-a56c-20c20720a363,2026-06-05T15:58:23,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_666728
28a2ff91-2367-43aa-8a0c-417e471b62ef,2026-06-05T15:58:23,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.35,10.0.0.31,8080,POST,200,role unchanged,sess_619657
254bb2c8-debe-4e39-8c0f-3687b5b2a00f,2026-06-05T15:58:24,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_264923
7201316b-3107-4e9d-a469-bd7e2cf3556b,2026-06-05T15:58:24,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.25,10.0.0.30,8080,POST,204,preferences saved,sess_672071
fd59816c-965b-49ec-9bfc-518545e82cbe,2026-06-05T15:58:25,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_875184
9464749f-42da-4f30-82e6-f7722320e6e4,2026-06-05T15:58:25,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.98,10.0.0.40,443,,200,ntp sync,sess_791411
d4a73be4-962a-43c2-87a0-f031fb976c9a,2026-06-05T15:58:26,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_332482
cb309357-619c-42d1-b55b-d74dab78dd11,2026-06-05T15:58:26,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.92,10.0.0.40,161,,200,ntp sync,sess_920388
ad7c2dd5-fc51-4b0d-ac0d-40f214a4024b,2026-06-05T15:58:27,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_930400
082d4531-8510-486b-8bd9-858ab1709123,2026-06-05T15:58:27,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.148,10.0.0.30,8080,PATCH,200,preferences saved,sess_710693
ac3421cd-f63a-4d69-8a47-f772f91c47d5,2026-06-05T15:58:28,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_530971
1b63ea20-a533-441d-9571-c7e8221b8c3a,2026-06-05T15:58:28,auth-02,AUTH,LOGIN_SUCCESS,LOW,10.0.1.184,10.0.0.21,22,,200,service account login,sess_116470
b4e32799-ddc8-4575-bc17-eea3131ec434,2026-06-05T15:58:29,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_689140
e673e75b-08c9-4303-a8d8-d9163cb36152,2026-06-05T15:58:29,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.113,10.0.0.20,22,,200,service account login,sess_115968
dab88f6d-365c-4e6e-8852-8f36c2411483,2026-06-05T15:58:30,auth-01,AUTH,LOGIN_FAILED,HIGH,203.0.113.77,10.0.0.20,22,,401,invalid password,sess_842864
